,sample_rate,species_id,waveform
941,48000.0,22.0,"[ 0.009552    0.00491333  0.00424194 ...  0.00616455  0.00302124
 -0.00613403]"
942,48000.0,19.0,"[-0.02157593 -0.01870728 -0.02023315 ...  0.03564453  0.02966309
  0.01956177]"
943,48000.0,5.0,"[-1.46484375e-03  3.41796875e-03 -9.15527344e-05 ...  3.44848633e-03
  1.19018555e-03 -4.02832031e-03]"
944,48000.0,11.0,"[ 0.01669312  0.01522827  0.01528931 ... -0.00982666 -0.0118103
 -0.01480103]"
945,48000.0,19.0,"[-0.00531006 -0.01113892 -0.00866699 ... -0.02072144 -0.0201416
 -0.01306152]"
946,48000.0,6.0,"[-0.01135254  0.00653076  0.0062561  ...  0.00427246  0.00317383
  0.00054932]"
947,48000.0,17.0,"[ 0.00180054 -0.01086426 -0.01098633 ...  0.00262451  0.00466919
  0.01177979]"
948,48000.0,22.0,"[-0.01608276 -0.01904297 -0.00680542 ... -0.00918579 -0.00952148
 -0.0015564 ]"
949,48000.0,1.0,"[ 0.02676392  0.02575684  0.01721191 ... -0.00604248  0.00695801
  0.00909424]"
950,48000.0,23.0,"[ 0.03082275  0.02545166  0.02697754 ... -0.01660156 -0.01940918
 -0.0199585 ]"
951,48000.0,14.0,"[-5.40161133e-03 -4.27246094e-03  6.10351562e-05 ...  3.69262695e-03
 -3.38745117e-03 -2.80761719e-03]"
952,48000.0,10.0,"[ 0.0007019  -0.00149536 -0.00408936 ... -0.00076294 -0.00262451
 -0.00454712]"
953,48000.0,23.0,"[ 0.00466919  0.01049805  0.00506592 ... -0.00195312  0.00076294
  0.00024414]"
954,48000.0,3.0,"[-0.00460815 -0.00384521 -0.00704956 ...  0.00018311 -0.00119019
  0.00283813]"
955,48000.0,1.0,"[ 0.00878906 -0.0005188   0.00814819 ...  0.02667236  0.01882935
  0.01773071]"
956,48000.0,13.0,"[-0.01245117  0.         -0.00415039 ... -0.01602173 -0.01306152
 -0.01132202]"
957,48000.0,23.0,[0.0065918  0.00491333 0.01364136 ... 0.08444214 0.07852173 0.07989502]
958,48000.0,19.0,"[ 0.00396729  0.00021362 -0.00488281 ... -0.00048828 -0.00259399
  0.00036621]"
959,48000.0,11.0,"[ 0.00479126 -0.0017395   0.01184082 ...  0.00338745 -0.00592041
 -0.00350952]"
960,48000.0,14.0,"[-0.01794434 -0.01226807 -0.02090454 ... -0.03918457 -0.03668213
 -0.03839111]"
961,48000.0,11.0,"[ 0.00732422 -0.00320435  0.00308228 ... -0.00946045 -0.00961304
 -0.00497437]"
962,48000.0,10.0,"[ 0.01852417  0.01577759  0.01153564 ... -0.00137329 -0.00305176
 -0.00491333]"
963,48000.0,13.0,"[ 0.03503418  0.04022217  0.04751587 ... -0.04736328 -0.05584717
 -0.05853271]"
964,48000.0,17.0,"[ 0.08203125 -0.08074951  0.04205322 ... -0.00601196  0.01010132
 -0.02301025]"
965,48000.0,17.0,"[ 0.03945923 -0.04602051  0.00460815 ... -0.00918579  0.0239563
 -0.03103638]"
966,48000.0,17.0,"[ 0.009552    0.0062561   0.01553345 ... -0.01321411  0.02307129
  0.00039673]"
967,48000.0,12.0,[0.0027771  0.00674438 0.00717163 ... 0.00704956 0.01455688 0.01782227]
968,48000.0,18.0,"[-0.00692749 -0.00119019  0.         ... -0.0071106  -0.00827026
 -0.00274658]"
969,48000.0,3.0,"[-0.00289917 -0.00454712 -0.00146484 ... -0.00106812  0.02197266
  0.04013062]"
970,48000.0,20.0,[0.01470947 0.01358032 0.01782227 ... 0.01470947 0.01132202 0.00045776]
971,48000.0,21.0,[0.08007812 0.07485962 0.06790161 ... 0.03457642 0.02914429 0.0244751 ]
972,48000.0,12.0,"[-0.02154541 -0.02359009 -0.01681519 ...  0.01403809  0.0116272
  0.00927734]"
973,48000.0,7.0,"[-0.00378418 -0.00473022 -0.00747681 ... -0.006073   -0.01113892
  0.00216675]"
974,48000.0,20.0,"[-0.01245117 -0.00039673 -0.00640869 ... -0.00909424 -0.00561523
 -0.01156616]"
975,48000.0,20.0,"[-0.00024414  0.00039673  0.00463867 ...  0.00653076 -0.00463867
  0.0027771 ]"
976,48000.0,15.0,"[-0.00210571  0.00204468  0.00469971 ...  0.00030518 -0.00372314
 -0.00259399]"
977,48000.0,22.0,"[ 3.05175781e-05  3.41796875e-03 -2.65502930e-03 ...  5.46264648e-03
 -5.18798828e-03 -1.25122070e-03]"
978,48000.0,22.0,"[-0.00970459 -0.0149231  -0.01815796 ...  0.00054932 -0.0045166
 -0.00930786]"
979,48000.0,7.0,"[ 0.01391602  0.02523804  0.0111084  ... -0.00592041  0.00338745
 -0.01037598]"
980,48000.0,12.0,"[-0.01077271 -0.00857544 -0.00552368 ...  0.00131226  0.00271606
  0.00161743]"
981,48000.0,5.0,"[ 0.00180054  0.00289917  0.00717163 ...  0.00854492 -0.01211548
  0.00689697]"
982,48000.0,20.0,"[-0.00860596  0.00488281 -0.00753784 ... -0.00067139  0.00015259
  0.00286865]"
983,48000.0,16.0,"[-0.02124023 -0.01223755  0.03430176 ...  0.0027771  -0.02050781
  0.05050659]"
984,48000.0,1.0,"[-0.0138855  -0.00036621  0.00949097 ... -0.03631592 -0.02844238
 -0.03335571]"
985,48000.0,10.0,"[-0.00296021 -0.00686646 -0.00695801 ... -0.00866699 -0.00213623
 -0.00262451]"
986,48000.0,10.0,[0.00756836 0.01013184 0.00402832 ... 0.00482178 0.00338745 0.00421143]
987,48000.0,3.0,"[-0.01800537 -0.01513672 -0.01098633 ...  0.01675415  0.0078125
  0.0020752 ]"
988,48000.0,5.0,"[ 0.00201416  0.00308228  0.0005188  ...  0.0116272   0.00210571
 -0.01098633]"
989,48000.0,0.0,"[-0.00863647 -0.01168823 -0.01800537 ...  0.01919556  0.01278687
  0.00894165]"
990,48000.0,19.0,"[ 0.00112915  0.0017395  -0.00027466 ...  0.00073242 -0.00350952
  0.0015564 ]"
991,48000.0,23.0,[0.05166626 0.04879761 0.05749512 ... 0.03826904 0.03866577 0.04946899]
992,48000.0,22.0,"[-0.01525879 -0.01867676 -0.01712036 ...  0.00137329  0.00372314
  0.00558472]"
993,48000.0,7.0,"[-0.01144409 -0.0088501  -0.01254272 ... -0.00784302 -0.00549316
 -0.00772095]"
994,48000.0,5.0,"[-0.0138855  -0.01263428 -0.00933838 ... -0.01550293 -0.01248169
 -0.00769043]"
995,48000.0,19.0,[0.01315308 0.01037598 0.01989746 ... 0.03500366 0.03738403 0.02966309]
996,48000.0,22.0,"[-0.00274658  0.00296021  0.00195312 ...  0.00796509  0.01461792
  0.01513672]"
997,48000.0,17.0,"[ 0.0184021   0.03335571  0.05703735 ...  0.00067139 -0.00125122
 -0.00579834]"
998,48000.0,6.0,[0.00668335 0.00753784 0.00469971 ... 0.00323486 0.0039978  0.00042725]
999,48000.0,11.0,"[-0.00170898  0.00100708 -0.00396729 ...  0.00860596  0.0090332
  0.01550293]"
1000,48000.0,17.0,"[ 0.00256348  0.00149536 -0.00073242 ...  0.00497437  0.00286865
  0.00271606]"
1001,48000.0,4.0,"[-0.02700806 -0.0151062  -0.02874756 ...  0.0071106  -0.00314331
  0.00900269]"
1002,48000.0,2.0,"[-0.00027466 -0.00228882 -0.00784302 ...  0.00186157  0.00653076
  0.0017395 ]"
1003,48000.0,2.0,"[-0.0010376  -0.00274658 -0.00292969 ...  0.00137329  0.00476074
  0.0005188 ]"
1004,48000.0,14.0,"[-0.01861572 -0.02404785 -0.02362061 ...  0.00527954  0.00195312
 -0.0017395 ]"
1005,48000.0,10.0,"[-0.00839233 -0.01309204 -0.01248169 ...  0.00253296  0.00387573
 -0.00018311]"
1006,48000.0,23.0,"[-0.00360107 -0.00418091 -0.00057983 ... -0.01049805 -0.01119995
 -0.00482178]"
1007,48000.0,21.0,"[-0.04876709 -0.05004883 -0.03533936 ... -0.02471924 -0.02474976
 -0.03543091]"
1008,48000.0,11.0,"[ 0.00195312  0.0005188   0.00866699 ...  0.00628662 -0.00750732
 -0.00109863]"
1009,48000.0,4.0,[0.08132935 0.07104492 0.05300903 ... 0.01275635 0.01144409 0.02279663]
1010,48000.0,0.0,"[-0.00411987 -0.01565552 -0.02032471 ...  0.03503418  0.02178955
 -0.00228882]"
1011,48000.0,12.0,"[-0.01040649  0.0128479   0.01782227 ...  0.00915527  0.0090332
  0.00512695]"
1012,48000.0,8.0,"[ 0.04605103  0.0406189   0.02340698 ... -0.01028442 -0.02993774
 -0.0307312 ]"
1013,48000.0,10.0,"[ 0.00326538  0.00283813  0.00100708 ...  0.00256348 -0.00228882
  0.00067139]"
1014,48000.0,14.0,"[-0.00234985  0.00415039 -0.00491333 ... -0.00848389 -0.00140381
 -0.00137329]"
1015,48000.0,15.0,"[-0.00198364 -0.00042725  0.00418091 ...  0.00161743  0.00848389
  0.00317383]"
1016,48000.0,7.0,"[ 0.00891113  0.00750732  0.00390625 ... -0.00024414  0.00741577
  0.0118103 ]"
1017,48000.0,23.0,"[ 0.00964355  0.00628662 -0.00024414 ... -0.00057983  0.00238037
  0.00454712]"
1018,48000.0,23.0,"[ 0.00088501  0.00424194 -0.00311279 ... -0.00973511 -0.0057373
 -0.00570679]"
1019,48000.0,17.0,"[-0.00592041 -0.00656128 -0.00631714 ...  0.00054932  0.00558472
 -0.00610352]"
1020,48000.0,17.0,"[-0.00073242 -0.00131226 -0.00158691 ...  0.0005188  -0.00341797
  0.00357056]"
1021,48000.0,17.0,"[ 0.00085449  0.0027771   0.00085449 ... -0.00305176 -0.00012207
  0.0017395 ]"
1022,48000.0,17.0,"[-0.00430298  0.00082397 -0.00296021 ... -0.00387573 -0.00424194
 -0.01138306]"
1023,48000.0,14.0,"[-0.00219727 -0.00344849 -0.00970459 ... -0.00808716 -0.00350952
 -0.01782227]"
1024,48000.0,20.0,"[-0.00097656 -0.00250244  0.00161743 ...  0.00289917 -0.00048828
  0.00427246]"
1025,48000.0,5.0,[0.01745605 0.02374268 0.02212524 ... 0.00671387 0.00302124 0.00262451]
1026,48000.0,13.0,"[-0.01940918 -0.00015259  0.01281738 ... -0.04910278 -0.0435791
 -0.03295898]"
1027,48000.0,15.0,"[-0.01596069 -0.02001953 -0.0211792  ...  0.00668335  0.00704956
  0.00820923]"
1028,48000.0,13.0,"[-0.03671265 -0.04388428 -0.03909302 ...  0.01489258  0.00021362
 -0.00308228]"
1029,48000.0,2.0,"[2.83813477e-03 6.10351562e-05 1.00708008e-03 ... 2.47192383e-03
 1.98364258e-03 3.29589844e-03]"
1030,48000.0,1.0,"[-0.05270386 -0.06356812 -0.07583618 ...  0.19415283  0.15847778
  0.04324341]"
1031,48000.0,18.0,"[-0.10333252 -0.07528687 -0.04949951 ...  0.04818726  0.04580688
  0.02981567]"
1032,48000.0,20.0,"[-0.02825928  0.01138306 -0.00680542 ...  0.0067749   0.01739502
 -0.04714966]"
1033,48000.0,3.0,"[-0.04995728 -0.07220459 -0.06762695 ...  0.05987549  0.05169678
  0.03347778]"
1034,48000.0,5.0,"[ 0.00320435 -0.00158691 -0.00067139 ...  0.00134277 -0.00204468
  0.00222778]"
1035,48000.0,20.0,"[-0.0100708  -0.00756836 -0.00640869 ... -0.00442505  0.00073242
  0.00900269]"
1036,48000.0,20.0,"[ 0.00213623  0.00479126 -0.00305176 ...  0.00424194  0.00354004
  0.00186157]"
1037,48000.0,5.0,[0.0065918  0.00546265 0.00378418 ... 0.00112915 0.00082397 0.0032959 ]
1038,48000.0,3.0,"[ 0.00378418  0.00143433  0.00323486 ... -0.00317383 -0.00039673
 -0.00024414]"
1039,48000.0,15.0,"[-0.00259399  0.0012207  -0.0010376  ... -0.00366211 -0.00274658
 -0.0015564 ]"
1040,48000.0,1.0,"[-0.00857544 -0.00430298  0.00170898 ...  0.00500488  0.00064087
 -0.00189209]"
1041,48000.0,23.0,"[-0.00924683 -0.00634766 -0.00869751 ...  0.00057983 -0.00634766
 -0.0123291 ]"
1042,48000.0,23.0,"[ 0.00402832  0.00201416  0.00125122 ... -0.0020752   0.00213623
 -0.00112915]"
1043,48000.0,12.0,"[ 0.00286865 -0.00274658 -0.00317383 ...  0.00628662  0.00427246
 -0.00201416]"
1044,48000.0,18.0,"[-0.05453491 -0.08294678 -0.10577393 ... -0.03707886 -0.02233887
 -0.01159668]"
1045,48000.0,13.0,"[ 0.05020142  0.09869385  0.09671021 ... -0.02474976 -0.06921387
 -0.02606201]"
1046,48000.0,1.0,"[-0.03649902 -0.02966309  0.02001953 ...  0.01660156 -0.03033447
  0.02154541]"
1047,48000.0,0.0,"[ 0.10922241  0.11618042  0.13034058 ... -0.0196228   0.03561401
  0.09231567]"
1048,48000.0,8.0,[0.01071167 0.06744385 0.10461426 ... 0.03051758 0.03155518 0.01754761]
1049,48000.0,14.0,"[ 0.01785278  0.00384521 -0.00180054 ...  0.00338745 -0.00897217
 -0.0145874 ]"
1050,48000.0,12.0,"[-0.02444458 -0.02575684 -0.02914429 ... -0.01657104 -0.01376343
 -0.01132202]"
1051,48000.0,20.0,"[-0.00286865 -0.00021362 -0.00152588 ...  0.00582886  0.00634766
  0.00204468]"
1052,48000.0,2.0,"[-0.00079346  0.00094604  0.00018311 ...  0.0010376   0.00320435
 -0.00201416]"
1053,48000.0,14.0,"[-0.00170898 -0.00082397  0.01654053 ... -0.02426147 -0.02505493
 -0.02203369]"
1054,48000.0,11.0,"[-0.00912476 -0.00021362  0.00061035 ... -0.02252197 -0.02600098
 -0.02255249]"
1055,48000.0,13.0,"[ 0.00048828 -0.00387573 -0.00192261 ...  0.02688599 -0.00341797
  0.00637817]"
1056,48000.0,10.0,"[ 0.00088501  0.00167847 -0.0007019  ...  0.00576782  0.00372314
  0.01132202]"
1057,48000.0,23.0,"[ 0.00143433  0.00201416 -0.00146484 ...  0.00262451 -0.00201416
  0.0038147 ]"
1058,48000.0,4.0,"[ 0.00192261  0.02096558  0.00527954 ... -0.03326416 -0.02365112
 -0.03387451]"
1059,48000.0,10.0,"[-0.01846313 -0.01113892 -0.00778198 ...  0.00213623 -0.00320435
 -0.00445557]"
1060,48000.0,3.0,"[-0.00289917 -0.00189209 -0.00463867 ... -0.00073242  0.00338745
  0.00344849]"
1061,48000.0,23.0,"[-0.01092529 -0.01184082 -0.00875854 ... -0.00732422 -0.00967407
 -0.00930786]"
1062,48000.0,21.0,"[-0.01434326 -0.01907349 -0.02178955 ...  0.01681519  0.01675415
  0.00018311]"
1063,48000.0,20.0,"[ 0.01165771  0.01379395  0.01022339 ... -0.00164795 -0.00216675
 -0.00323486]"
1064,48000.0,15.0,"[ 0.00201416 -0.00387573 -0.00653076 ...  0.00262451  0.00076294
  0.00628662]"
1065,48000.0,1.0,"[ 0.02697754  0.05160522 -0.00231934 ... -0.0194397   0.01559448
  0.03277588]"
1066,48000.0,7.0,"[-0.0017395   0.00280762 -0.0020752  ...  0.00317383  0.00146484
 -0.00057983]"
1067,48000.0,16.0,"[-0.00762939  0.0171814  -0.01281738 ... -0.05587769  0.04049683
  0.00476074]"
1068,48000.0,6.0,"[-0.00088501 -0.00311279 -0.00033569 ...  0.00927734  0.003479
 -0.0020752 ]"
1069,48000.0,1.0,"[-0.02059937  0.00534058  0.00518799 ... -0.00726318 -0.01889038
 -0.01544189]"
1070,48000.0,15.0,"[ 0.01040649  0.01358032  0.01168823 ... -0.0007019   0.00048828
 -0.00131226]"
1071,48000.0,23.0,"[-0.00415039 -0.00268555  0.00018311 ...  0.00378418  0.00271606
 -0.00180054]"
1072,48000.0,23.0,"[ 0.00195312  0.00253296  0.00308228 ... -0.00308228 -0.01425171
  0.01379395]"
1073,48000.0,21.0,"[-0.0012207   0.00430298  0.02264404 ...  0.00811768  0.01593018
  0.02359009]"
1074,48000.0,15.0,"[-0.0017395  -0.00518799 -0.0085144  ...  0.01187134  0.00424194
  0.00073242]"
1075,48000.0,22.0,"[ 0.00302124  0.00650024  0.00439453 ... -0.00726318 -0.01089478
 -0.01696777]"
1076,48000.0,14.0,"[-0.0065918  -0.00775146 -0.00164795 ... -0.02313232 -0.02178955
  0.00189209]"
1077,48000.0,9.0,[0.00790405 0.02108765 0.01809692 ... 0.00628662 0.00653076 0.00628662]
1078,48000.0,10.0,"[ 0.00637817  0.00192261 -0.00469971 ... -0.00170898 -0.00125122
 -0.00512695]"
1079,48000.0,10.0,"[ 0.00314331  0.00341797  0.00524902 ... -0.0050354  -0.00726318
 -0.0071106 ]"
1080,48000.0,5.0,"[-0.00259399 -0.00445557 -0.01016235 ... -0.0017395  -0.00067139
  0.00299072]"
1081,48000.0,20.0,"[ 0.00106812 -0.00161743 -0.00289917 ...  0.00189209  0.00808716
  0.02557373]"
1082,48000.0,1.0,"[ 0.00036621 -0.02404785  0.01242065 ... -0.02185059 -0.02069092
 -0.02893066]"
1083,48000.0,8.0,"[ 0.05053711  0.0508728   0.06481934 ... -0.02954102 -0.03295898
 -0.03076172]"
1084,48000.0,18.0,"[ 0.02645874  0.02285767  0.0118103  ... -0.00946045 -0.01867676
 -0.03173828]"
1085,48000.0,11.0,"[-0.00238037 -0.00149536  0.00253296 ...  0.00878906  0.00442505
  0.0022583 ]"
1086,48000.0,14.0,"[-5.58471680e-03 -3.66210938e-03 -8.75854492e-03 ... -1.70898438e-03
  9.15527344e-05  2.25830078e-03]"
1087,48000.0,23.0,"[ 0.00323486  0.00332642  0.00994873 ... -0.00048828  0.00045776
 -0.00244141]"
1088,48000.0,6.0,"[-0.00479126 -0.00512695 -0.00363159 ... -0.00326538 -0.0032959
 -0.00308228]"
1089,48000.0,10.0,"[ 0.00146484 -0.00918579 -0.01043701 ... -0.00360107 -0.0045166
  0.00033569]"
1090,48000.0,19.0,"[ 0.         -0.00015259  0.00012207 ... -0.00012207  0.00180054
 -0.00112915]"
1091,48000.0,0.0,"[-0.01727295 -0.01596069 -0.01135254 ...  0.00112915 -0.00115967
 -0.00076294]"
1092,48000.0,6.0,"[-0.00018311  0.00042725  0.00314331 ... -0.00350952  0.006073
 -0.00622559]"
1093,48000.0,15.0,"[ 1.70898438e-03  8.23974609e-04 -4.88281250e-04 ... -3.05175781e-05
 -1.70898438e-03 -1.15661621e-02]"
1094,48000.0,23.0,"[-0.00927734 -0.01153564 -0.01446533 ...  0.00576782  0.01086426
  0.00933838]"
1095,48000.0,23.0,"[-0.00308228 -0.00231934 -0.00228882 ... -0.01016235 -0.03475952
 -0.04067993]"
1096,48000.0,18.0,"[-5.67626953e-03 -5.18798828e-03 -4.82177734e-03 ...  9.15527344e-05
 -2.31933594e-03 -1.34582520e-02]"
1097,48000.0,4.0,"[ 0.00418091  0.00350952  0.00323486 ... -0.01062012 -0.00866699
 -0.0085144 ]"
1098,48000.0,23.0,"[ 0.07565308  0.07897949  0.08734131 ... -0.00668335 -0.00616455
 -0.00613403]"
1099,48000.0,16.0,"[-0.00585938  0.00094604 -0.01028442 ...  0.0012207   0.01052856
 -0.00415039]"
1100,48000.0,10.0,"[-0.0140686  -0.01470947 -0.01416016 ... -0.00335693  0.0038147
 -0.00177002]"
1101,48000.0,11.0,"[ 0.00021362  0.00137329  0.00189209 ... -0.00375366 -0.00305176
 -0.00305176]"
1102,48000.0,12.0,"[ 0.00036621  0.00314331  0.00183105 ... -0.00491333 -0.00598145
  0.00253296]"
1103,48000.0,5.0,"[-0.00228882  0.00088501  0.00366211 ... -0.00604248  0.00271606
  0.00057983]"
1104,48000.0,5.0,"[ 0.00762939  0.00689697  0.01019287 ... -0.03616333 -0.03555298
 -0.03387451]"
1105,48000.0,1.0,"[-0.00726318 -0.01275635 -0.00479126 ... -0.07339478 -0.04541016
 -0.01611328]"
1106,48000.0,21.0,[0.01837158 0.0072937  0.00219727 ... 0.10174561 0.11987305 0.13131714]
1107,48000.0,4.0,"[-0.07714844 -0.04019165  0.00500488 ... -0.07470703 -0.06887817
 -0.05239868]"
1108,48000.0,9.0,"[ 0.0055542   0.01681519 -0.04473877 ... -0.0211792  -0.01300049
  0.0239563 ]"
1109,48000.0,12.0,"[ 0.01208496 -0.00558472 -0.027771   ...  0.0168457  -0.00497437
 -0.02496338]"
1110,48000.0,16.0,"[-0.00921631  0.02270508 -0.02200317 ...  0.02429199  0.01263428
 -0.03341675]"
1111,48000.0,16.0,"[ 0.06610107  0.00695801 -0.05636597 ... -0.04754639  0.03475952
  0.0005188 ]"
1112,48000.0,19.0,"[-0.00320435 -0.00201416 -0.00402832 ... -0.00350952 -0.00234985
 -0.00302124]"
1113,48000.0,20.0,"[ 0.00018311  0.00012207  0.00054932 ... -0.00064087  0.00106812
 -0.00286865]"
1114,48000.0,1.0,"[-0.01602173  0.00372314  0.00592041 ...  0.00201416  0.00085449
  0.00048828]"
1115,48000.0,4.0,"[ 0.01751709  0.02999878  0.02294922 ... -0.0272522  -0.02001953
 -0.01324463]"
1116,48000.0,18.0,"[ 0.02142334  0.02377319  0.02288818 ... -0.03027344 -0.02700806
 -0.0218811 ]"
1117,48000.0,3.0,"[-4.66918945e-03  6.10351562e-05  1.44348145e-02 ... -3.11279297e-03
  3.57055664e-03  5.98144531e-03]"
1118,48000.0,5.0,"[-0.00119019 -0.00311279 -0.00076294 ...  0.00323486  0.01022339
  0.01040649]"
1119,48000.0,22.0,"[ 0.01403809  0.01342773  0.01565552 ...  0.00021362 -0.00616455
 -0.0045166 ]"
1120,48000.0,23.0,"[-0.0005188  -0.00488281 -0.00057983 ... -0.00595093 -0.00921631
 -0.00506592]"
1121,48000.0,14.0,"[ 0.00057983  0.00231934 -0.0007019  ...  0.00192261 -0.00744629
  0.00439453]"
1122,48000.0,22.0,"[-0.01190186 -0.01174927 -0.01153564 ...  0.00994873  0.00341797
  0.00195312]"
1123,48000.0,16.0,"[ 0.00753784  0.01068115 -0.00314331 ... -0.00506592 -0.00183105
 -0.00128174]"
1124,48000.0,14.0,"[-0.03491211 -0.01821899 -0.03115845 ... -0.02368164 -0.02532959
 -0.0227356 ]"
1125,48000.0,15.0,"[ 0.0038147   0.00299072  0.00576782 ... -0.00411987  0.03051758
  0.02444458]"
1126,48000.0,18.0,[0.02365112 0.01831055 0.01266479 ... 0.01089478 0.01437378 0.02001953]
1127,48000.0,0.0,"[-0.00344849 -0.00869751 -0.01477051 ... -0.00942993 -0.01049805
 -0.00592041]"
1128,48000.0,19.0,"[ 0.01040649  0.00830078  0.00967407 ...  0.00241089 -0.00387573
 -0.00527954]"
1129,48000.0,12.0,"[-0.03100586 -0.03292847 -0.03460693 ...  0.04803467  0.04400635
  0.03808594]"
1130,48000.0,8.0,"[ 0.15756226  0.15792847  0.13461304 ... -0.04623413 -0.02636719
 -0.01266479]"
1131,48000.0,7.0,"[-0.02746582 -0.02993774 -0.02770996 ... -0.0553894  -0.05838013
 -0.05740356]"
1132,48000.0,13.0,"[-0.02471924 -0.02749634 -0.02163696 ...  0.00680542  0.00631714
  0.01321411]"
1133,48000.0,1.0,"[ 0.06884766  0.04083252 -0.00112915 ... -0.02780151 -0.0234375
 -0.02825928]"
1134,48000.0,8.0,"[ 0.05404663  0.05740356  0.07623291 ... -0.00015259 -0.00338745
 -0.00283813]"
1135,48000.0,6.0,"[ 0.00604248  0.00631714  0.00534058 ...  0.01074219  0.00299072
 -0.00570679]"
1136,48000.0,5.0,"[-0.01208496 -0.02560425 -0.02728271 ... -0.00241089 -0.00872803
 -0.00616455]"
1137,48000.0,8.0,"[-0.0289917  -0.0213623  -0.01034546 ...  0.00119019  0.00164795
  0.00473022]"
1138,48000.0,4.0,"[-0.01669312 -0.03894043 -0.05557251 ... -0.0163269   0.00036621
 -0.00717163]"
1139,48000.0,10.0,[0.03128052 0.04483032 0.04873657 ... 0.04141235 0.04049683 0.02297974]
1140,48000.0,18.0,"[-0.00479126 -0.01287842 -0.01229858 ...  0.04055786 -0.00238037
 -0.02651978]"
1141,48000.0,14.0,"[-5.18798828e-04 -1.74560547e-02 -3.05175781e-05 ...  2.92968750e-02
  4.08020020e-02 -5.49316406e-03]"
1142,48000.0,5.0,"[ 0.03012085  0.04248047  0.03884888 ... -0.00189209  0.00375366
  0.0055542 ]"
1143,48000.0,23.0,"[-0.00292969 -0.00036621  0.00198364 ...  0.0045166   0.00610352
  0.00119019]"
1144,48000.0,23.0,"[ 0.00686646  0.00476074  0.00317383 ... -0.0010376   0.00695801
 -0.00210571]"
1145,48000.0,18.0,"[-0.01257324 -0.00180054  0.00509644 ...  0.02020264  0.01391602
  0.01025391]"
1146,48000.0,23.0,"[ 0.00201416 -0.00549316 -0.00302124 ...  0.00421143  0.0007019
  0.00619507]"
1147,48000.0,22.0,"[-0.01528931 -0.01394653 -0.0067749  ...  0.05322266  0.05825806
  0.03945923]"
1148,48000.0,5.0,"[ 0.05587769  0.04336548  0.03131104 ... -0.00613403 -0.00564575
 -0.00125122]"
1149,48000.0,4.0,"[-0.00756836 -0.00671387 -0.00817871 ... -0.01171875 -0.00164795
  0.00320435]"
1150,48000.0,2.0,"[-0.01373291 -0.00628662 -0.00549316 ...  0.00689697  0.00982666
  0.01190186]"
1151,48000.0,14.0,[0.00317383 0.00180054 0.01092529 ... 0.06420898 0.04946899 0.03491211]
1152,48000.0,6.0,[0.00585938 0.00726318 0.00787354 ... 0.00393677 0.0045166  0.00363159]
1153,48000.0,17.0,[0.0010376  0.02352905 0.01150513 ... 0.00845337 0.00119019 0.02178955]
1154,48000.0,17.0,"[ 0.         -0.0090332  -0.01104736 ...  0.00186157 -0.0012207
  0.00198364]"
1155,48000.0,23.0,"[ 0.0010376   0.0038147   0.00311279 ... -0.003479   -0.00430298
 -0.00360107]"
1156,48000.0,3.0,"[ 0.00643921 -0.00149536  0.01074219 ...  0.00939941  0.01705933
 -0.00592041]"
1157,48000.0,13.0,"[-0.02197266 -0.03277588 -0.00915527 ...  0.03686523  0.0196228
  0.02481079]"
1158,48000.0,11.0,"[-0.00592041 -0.00561523 -0.00939941 ...  0.08026123  0.09277344
  0.08911133]"
1159,48000.0,8.0,"[-0.02175903 -0.02645874 -0.00442505 ...  0.01480103 -0.00305176
 -0.00537109]"
1160,48000.0,12.0,[0.02471924 0.01004028 0.00302124 ... 0.04873657 0.05838013 0.06881714]
1161,48000.0,11.0,"[ 1.83105469e-03  1.15966797e-03 -3.66210938e-04 ...  1.22070312e-04
  5.27954102e-03  9.15527344e-05]"
1162,48000.0,14.0,"[ 0.05303955  0.07321167  0.0640564  ... -0.01751709  0.01449585
  0.05218506]"
1163,48000.0,8.0,[0.01379395 0.00973511 0.00213623 ... 0.35879517 0.31585693 0.25552368]
1164,48000.0,22.0,"[ 0.00259399  0.00769043  0.0067749  ...  0.00247192 -0.00054932
  0.00192261]"
1165,48000.0,12.0,"[-0.12991333 -0.09454346 -0.04592896 ...  0.03323364  0.02429199
 -0.01013184]"
1166,48000.0,8.0,"[ 0.00897217  0.02270508  0.03659058 ... -0.05233765 -0.0546875
 -0.04168701]"
1167,48000.0,11.0,"[-0.03201294 -0.04446411 -0.03649902 ... -0.02218628 -0.02929688
 -0.02371216]"
1168,48000.0,4.0,"[-0.0663147  -0.03952026 -0.02206421 ... -0.03207397 -0.03845215
 -0.04193115]"
1169,48000.0,4.0,"[-0.05383301 -0.05245972 -0.04205322 ... -0.012146   -0.02667236
 -0.02719116]"
1170,48000.0,16.0,"[ 0.00164795 -0.00515747 -0.0171814  ...  0.07040405  0.07952881
  0.05807495]"
1171,48000.0,21.0,"[-0.01657104 -0.0145874  -0.01345825 ...  0.00048828  0.00827026
  0.00946045]"
1172,48000.0,23.0,"[-0.01425171 -0.01055908  0.0017395  ...  0.01605225  0.02008057
  0.03701782]"
1173,48000.0,19.0,"[-0.00094604 -0.00189209 -0.00415039 ... -0.01260376 -0.00473022
  0.00048828]"
1174,48000.0,19.0,"[-0.00592041 -0.00341797  0.00509644 ... -0.00488281  0.00253296
 -0.00888062]"
