,recording_id,waveform
243,21c4f0060,"[-8.23974609e-04 -5.64575195e-03 -2.31933594e-03 ... -3.05175781e-05
  3.81469727e-03 -9.15527344e-04]"
244,21cca6989,"[-0.00314331 -0.0012207  -0.00558472 ... -0.00311279 -0.00680542
 -0.00686646]"
245,21e7dae48,"[ 0.00894165 -0.00534058 -0.05422974 ...  0.00119019  0.02243042
 -0.00283813]"
246,21eb2ed38,"[ 4.60815430e-03 -9.15527344e-05  7.17163086e-03 ... -1.31225586e-03
  7.53784180e-03  5.40161133e-03]"
247,21ece8f8e,"[-0.02087402 -0.03503418 -0.0255127  ... -0.05825806 -0.07467651
 -0.0758667 ]"
248,22351e4b3,"[ 0.0039978   0.00036621 -0.01004028 ... -0.01174927  0.00039673
  0.00128174]"
249,223dd452d,"[ 0.00262451  0.00375366 -0.00280762 ...  0.00689697  0.01000977
  0.01031494]"
250,225c4c77e,"[ 0.00991821  0.00588989 -0.01922607 ... -0.01333618  0.02783203
  0.00265503]"
251,2266f89ed,"[ 0.00125122 -0.00546265 -0.00210571 ...  0.00082397 -0.00143433
  0.00326538]"
252,226daf7a4,"[ 0.00030518  0.00924683  0.00308228 ...  0.0022583  -0.00027466
 -0.00646973]"
253,226fdd52e,[0.00466919 0.00543213 0.00543213 ... 0.0007019  0.00296021 0.0020752 ]
254,228ec2e44,"[ 0.006073    0.02148438  0.01489258 ... -0.0335083  -0.03363037
  0.00018311]"
255,229445f97,"[-0.00140381  0.00268555  0.00158691 ... -0.00445557 -0.00222778
 -0.00195312]"
256,22bf34d57,"[-0.00961304  0.00057983  0.00320435 ... -0.0100708  -0.02307129
 -0.03598022]"
257,231b751a6,"[ 0.0017395   0.006073    0.01092529 ...  0.00234985 -0.02429199
 -0.03915405]"
258,232fe3b6f,"[-0.00234985 -0.0007019  -0.00430298 ...  0.00164795  0.00384521
  0.00601196]"
259,2341a29ca,"[-0.00393677 -0.0206604   0.02493286 ...  0.00616455  0.00656128
 -0.00680542]"
260,235e518ce,"[-0.02914429 -0.05386353 -0.06237793 ... -0.0038147  -0.00427246
 -0.00695801]"
261,23802a50e,"[ 0.01135254  0.00793457  0.01055908 ... -0.01824951 -0.01980591
 -0.01785278]"
262,23bd773d5,"[-0.03134155 -0.04129028 -0.06137085 ...  0.00704956  0.02618408
  0.04406738]"
263,23f85e34a,"[-0.00753784 -0.00439453 -0.01391602 ...  0.00531006  0.00509644
  0.00759888]"
264,240697131,"[ 0.00808716 -0.00506592 -0.00857544 ...  0.01043701  0.00527954
 -0.00228882]"
265,2420703df,"[ 0.00375366  0.00582886 -0.00442505 ...  0.01882935 -0.01495361
 -0.00918579]"
266,2444fbf36,"[-0.00262451  0.00613403 -0.00271606 ...  0.00448608  0.00213623
  0.00601196]"
267,245efe45c,[0.06985474 0.09902954 0.11627197 ... 0.01416016 0.02877808 0.02984619]
268,24968153e,"[-0.03012085  0.02819824  0.00448608 ... -0.01431274 -0.01953125
  0.01074219]"
269,2497b42b0,"[-0.00775146 -0.00640869 -0.00106812 ...  0.00274658  0.00665283
  0.01123047]"
270,24a1c2d43,"[ 0.01028442  0.01617432  0.00991821 ... -0.0090332  -0.01712036
 -0.02716064]"
271,24c2dcbde,"[ 3.05175781e-05 -1.28784180e-02 -1.21154785e-02 ... -2.87780762e-02
 -1.80664062e-02 -2.16369629e-02]"
272,24d2831ba,"[-0.00100708 -0.00793457  0.00967407 ... -0.02578735 -0.01852417
 -0.03170776]"
273,24e0357d3,"[ 0.00320435 -0.00039673 -0.00466919 ... -0.00094604 -0.0038147
 -0.00283813]"
274,25031e403,"[-0.07791138 -0.06906128 -0.05670166 ...  0.01202393  0.01031494
  0.00671387]"
275,251b20553,"[ 0.0005188  -0.00393677 -0.0045166  ...  0.02206421  0.02160645
  0.02008057]"
276,252305b36,"[ 0.01037598  0.00335693  0.00274658 ... -0.00588989 -0.01025391
 -0.01095581]"
277,2557f807f,"[ 0.01400757  0.01351929  0.01086426 ... -0.02145386  0.00137329
 -0.00802612]"
278,256bbb887,[0.01000977 0.00738525 0.00939941 ... 0.00668335 0.01174927 0.01730347]
279,25eea2aec,"[ 0.00143433  0.01086426 -0.00195312 ... -0.00018311 -0.00390625
 -0.00628662]"
280,26297fa42,"[ 0.00613403  0.00604248  0.0050354  ...  0.00283813 -0.00131226
 -0.00405884]"
281,264e1c5d1,"[-0.00674438 -0.00497437 -0.00408936 ... -0.00134277 -0.02804565
 -0.04943848]"
282,269ec93c1,[0.10073853 0.11895752 0.20889282 ... 0.16259766 0.00570679 0.00701904]
283,26de13cc2,"[ 0.00787354  0.00024414 -0.01828003 ... -0.01141357 -0.01275635
  0.01315308]"
284,26e154992,"[-0.0050354  -0.05407715 -0.02114868 ... -0.01010132  0.01315308
 -0.01025391]"
285,26e6c228c,"[-0.01248169 -0.02362061 -0.01248169 ...  0.00363159  0.00097656
  0.00054932]"
286,2702506a0,"[ 0.00241089  0.00158691 -0.00253296 ... -0.00283813 -0.00158691
 -0.00296021]"
287,27224a0ea,"[-0.00027466  0.00219727  0.0005188  ... -0.00143433 -0.00482178
 -0.00112915]"
288,273d502c3,"[-0.00531006 -0.01107788 -0.00027466 ... -0.01123047 -0.019104
 -0.01312256]"
289,277102407,"[-0.0017395   0.00183105  0.00338745 ... -0.00100708  0.0022583
  0.00067139]"
290,27eb3d156,"[ 0.04684448  0.05563354  0.0557251  ...  0.01278687  0.00216675
 -0.01571655]"
291,282a52a92,"[ 0.00448608  0.00549316 -0.00100708 ... -0.00390625 -0.00167847
  0.00216675]"
292,284197921,"[ 0.009552    0.00466919 -0.01083374 ...  0.00872803  0.009552
  0.00427246]"
293,2889d6cfe,"[ 0.00393677  0.00393677  0.00784302 ...  0.02148438  0.01626587
 -0.00131226]"
294,28a4287f6,"[ 0.00769043 -0.00939941  0.00024414 ... -0.0022583  -0.00500488
 -0.00384521]"
295,28b5f4e83,"[ 0.02474976 -0.04150391  0.01553345 ... -0.03448486  0.02893066
  0.00283813]"
296,28d1b3eee,"[-0.00439453 -0.0163269  -0.00445557 ...  0.00219727  0.00271606
  0.00036621]"
297,28e374ea2,"[ 0.00137329  0.00054932 -0.00421143 ...  0.003479    0.00094604
  0.00192261]"
298,28f39426c,"[-0.07061768 -0.10418701 -0.1366272  ... -0.01528931 -0.00543213
 -0.00518799]"
299,29066c70f,"[-0.00280762 -0.02542114 -0.06091309 ...  0.09814453  0.11849976
  0.08755493]"
300,293791220,"[ 0.1177063   0.16146851  0.14520264 ...  0.03329468  0.00149536
 -0.0067749 ]"
301,293c956eb,"[-0.02981567 -0.02120972 -0.00906372 ... -0.03790283 -0.03363037
 -0.02523804]"
302,29528fd59,[0.00341797 0.00515747 0.00244141 ... 0.0083313  0.00637817 0.00466919]
303,298646cfe,"[-0.01669312 -0.02764893 -0.02279663 ...  0.07312012  0.07434082
  0.06893921]"
304,2986b87b2,"[-0.0171814  -0.01599121 -0.0050354  ... -0.00924683 -0.00314331
 -0.00665283]"
305,299830376,"[-0.01016235  0.00616455 -0.00775146 ... -0.03900146 -0.05102539
 -0.05578613]"
306,29a2a235b,"[ 0.0491333   0.06869507  0.0413208  ... -0.00363159 -0.01379395
 -0.01669312]"
307,29be5139f,"[-3.05175781e-05 -1.15966797e-03  6.10351562e-05 ...  2.71606445e-03
 -7.32421875e-04  4.66918945e-03]"
308,29ca01b58,[0.00305176 0.0045166  0.00588989 ... 0.01257324 0.01385498 0.0144043 ]
309,29caf0a0b,"[-0.01556396 -0.00967407  0.00357056 ... -0.00668335 -0.00961304
 -0.02822876]"
310,2a119f08d,[0.00378418 0.00299072 0.00216675 ... 0.00253296 0.0032959  0.00274658]
311,2a30fef72,"[-1.52587891e-04 -2.44140625e-04  6.71386719e-04 ...  3.90625000e-03
  2.77709961e-03 -3.05175781e-05]"
312,2a3f33e0d,"[-0.01345825 -0.01068115 -0.00268555 ...  0.04998779  0.04092407
  0.0223999 ]"
313,2a625bb6f,[0.01925659 0.0249939  0.01373291 ... 0.01113892 0.01077271 0.00473022]
314,2a6b5c6a9,[0.02886963 0.0352478  0.03372192 ... 0.00167847 0.00085449 0.00588989]
315,2a855c952,"[-0.01843262 -0.00427246 -0.00241089 ... -0.02230835 -0.02963257
 -0.03277588]"
316,2ab277090,"[-2.45666504e-02 -1.25732422e-02 -3.05175781e-05 ... -1.49536133e-03
  1.64794922e-03  4.66918945e-03]"
317,2ab38cb5a,"[-0.0022583   0.00039673 -0.00668335 ... -0.00253296  0.00762939
 -0.00195312]"
318,2b18a1bf6,"[-0.0100708  -0.00939941 -0.00546265 ... -0.00036621  0.00259399
  0.00149536]"
319,2b6ff9e79,"[ 0.06906128  0.08609009  0.07015991 ... -0.00912476 -0.0020752
  0.00567627]"
320,2b87c07e3,[0.00909424 0.0133667  0.02041626 ... 0.18841553 0.17337036 0.152771  ]
321,2baf00167,"[ 0.02401733  0.01443481  0.01525879 ... -0.00296021  0.00506592
  0.00094604]"
322,2be36d5b2,"[ 0.00985718  0.0241394   0.03042603 ... -0.51177979 -0.45812988
 -0.39605713]"
323,2be90db4b,"[-0.00213623 -0.0022583  -0.00527954 ...  0.00726318  0.00784302
  0.01074219]"
324,2bfd45515,"[ 0.0630188   0.05853271  0.03729248 ... -0.00027466 -0.00933838
 -0.02764893]"
325,2c0b3a043,"[ 0.00192261  0.00665283  0.00698853 ...  0.01037598  0.00314331
 -0.00210571]"
326,2c1dd32d2,"[ 0.00387573 -0.00238037 -0.00619507 ...  0.12973022 -0.00888062
 -0.14559937]"
327,2c27e1b43,"[ 0.00708008  0.00335693 -0.00021362 ... -0.00454712  0.0010376
 -0.00143433]"
328,2c92e60fd,"[ 0.00860596  0.00430298  0.0065918  ... -0.00082397 -0.00088501
  0.00033569]"
329,2cdb5758f,"[-0.01773071 -0.01528931 -0.00595093 ... -0.00643921 -0.01199341
 -0.01123047]"
330,2ce094326,"[-0.00839233 -0.01126099 -0.00912476 ...  0.0032959   0.01242065
 -0.00030518]"
331,2d02cb72a,"[ 0.0032959   0.00701904 -0.01937866 ...  0.00021362 -0.01937866
 -0.01226807]"
332,2d11dfc2f,"[ 0.00076294  0.00268555  0.0007019  ... -0.00714111  0.00085449
 -0.00790405]"
333,2d46cdd0f,"[-0.0012207   0.00057983 -0.00189209 ... -0.00158691  0.00036621
  0.00305176]"
334,2d5b597c9,"[ 0.0289917  -0.01376343  0.01470947 ...  0.00735474  0.02532959
  0.0249939 ]"
335,2d7ac2f07,"[ 0.00268555 -0.0007019   0.00390625 ...  0.00357056  0.00018311
 -0.00442505]"
336,2d7d5a1af,[0.00933838 0.0161438  0.02346802 ... 0.00982666 0.00930786 0.0116272 ]
337,2d83a4066,"[-0.00042725 -0.00189209  0.00073242 ... -0.00238037 -0.00308228
 -0.00024414]"
338,2d89f7aaf,"[-0.003479    0.00271606  0.00689697 ...  0.00558472  0.00238037
  0.00341797]"
339,2d90126b8,"[-0.02716064 -0.02798462 -0.03289795 ...  0.00012207 -0.00152588
 -0.00085449]"
340,2d961c225,"[ 0.00576782  0.01470947  0.01931763 ...  0.         -0.00427246
 -0.01235962]"
341,2da11ef56,"[ 0.00079346  0.01608276  0.06164551 ...  0.04949951 -0.02346802
  0.05709839]"
342,2dd3de084,"[-0.00344849 -0.00387573 -0.00164795 ...  0.04116821  0.03085327
  0.02331543]"
343,2e0cc4891,"[-0.01342773 -0.02114868 -0.00195312 ...  0.02648926  0.02340698
  0.01977539]"
344,2e1dbf36d,"[ 0.00128174  0.00097656 -0.00128174 ...  0.00906372  0.00689697
  0.0071106 ]"
345,2e3a98d20,"[ 0.00024414  0.00259399  0.00976562 ... -0.0071106   0.00827026
  0.00918579]"
346,2e48b17d1,"[-0.17495728 -0.1395874  -0.09384155 ... -0.00180054 -0.00299072
  0.00045776]"
347,2e54223cc,"[-0.00952148 -0.01596069 -0.00918579 ...  0.01190186  0.02383423
  0.02340698]"
348,2e6617b78,"[ 0.00311279  0.0007019   0.00445557 ... -0.01559448  0.00097656
  0.00881958]"
349,2e6be4cee,"[-0.01153564 -0.00793457 -0.00262451 ... -0.00167847 -0.00244141
  0.00045776]"
350,2e6effabb,"[ 5.00488281e-03  6.98852539e-03  7.90405273e-03 ...  9.15527344e-04
 -3.05175781e-05 -5.24902344e-03]"
351,2e8768219,"[ 0.01629639  0.0105896   0.00656128 ... -0.00640869 -0.00183105
 -0.00924683]"
352,2e9707155,"[ 0.02008057  0.01708984  0.01034546 ... -0.0105896  -0.01022339
 -0.00027466]"
353,2ea89e978,"[ 0.00213623 -0.00042725  0.00439453 ... -0.00540161 -0.00372314
 -0.00042725]"
354,2edcedcd5,"[-0.00427246  0.01327515  0.00256348 ...  0.00683594  0.00250244
  0.01571655]"
355,2edd3e42c,"[ 0.00372314 -0.00253296 -0.00189209 ...  0.01687622  0.01312256
  0.00393677]"
356,2eea631ba,"[ 0.006073   -0.00512695  0.0005188  ... -0.0027771   0.01834106
 -0.00018311]"
357,2eff3dc94,"[-1.28173828e-03  6.95800781e-03 -4.54711914e-03 ... -3.44848633e-03
  4.73022461e-03  3.05175781e-05]"
358,2f01e7532,[0.00320435 0.00219727 0.01089478 ... 0.00302124 0.00610352 0.00216675]
359,2f33eeef8,"[-0.01065063 -0.00805664 -0.01153564 ... -0.00732422  0.01132202
 -0.04638672]"
360,2f9b98b8e,"[ 1.18103027e-02  7.04956055e-03 -2.83813477e-02 ...  9.15527344e-05
  5.40161133e-03  3.96728516e-04]"
361,2fa17389b,"[-0.07064819 -0.06811523 -0.04968262 ... -0.01300049 -0.01345825
 -0.01501465]"
362,2fa556c68,"[ 3.05175781e-05 -2.41088867e-03 -3.66210938e-04 ... -5.70678711e-03
 -3.66210938e-03 -2.01416016e-03]"
363,301646fec,"[-0.00161743 -0.00125122  0.00411987 ...  0.00033569 -0.00137329
  0.00082397]"
364,30474821d,"[-0.11901855 -0.1262207  -0.10836792 ... -0.03799438 -0.0512085
 -0.04568481]"
365,30568ea36,"[-2.25830078e-03 -3.44848633e-03 -5.24902344e-03 ...  2.38037109e-03
  9.15527344e-05  1.64794922e-03]"
366,308d57471,"[ 3.28674316e-02 -9.15527344e-05  4.20532227e-02 ... -9.79614258e-03
 -2.37731934e-02 -6.37817383e-03]"
367,309d08488,"[ 0.01333618  0.00668335  0.00369263 ... -0.0005188   0.00378418
  0.00601196]"
368,30cdaa74f,"[-0.00857544 -0.02441406 -0.02618408 ... -0.00570679  0.03921509
  0.07781982]"
369,30dac2698,"[-0.02352905  0.02734375  0.00521851 ...  0.02096558 -0.01263428
 -0.00436401]"
370,30e10a4c1,"[ 0.00366211 -0.00183105  0.00216675 ...  0.00170898  0.00292969
  0.00140381]"
371,3149b42ae,"[-0.07733154 -0.07870483 -0.08514404 ... -0.02325439 -0.02206421
 -0.01947021]"
372,316cc9c2e,"[-0.00045776 -0.00109863 -0.00015259 ... -0.00476074 -0.00558472
 -0.00091553]"
373,31ea1deb5,"[ 0.00460815  0.00424194  0.00689697 ... -0.00054932 -0.00164795
 -0.00021362]"
374,3223c5339,"[ 0.01638794  0.00448608  0.00262451 ... -0.01626587 -0.01190186
 -0.00204468]"
375,3245e0ed5,"[ 0.00695801  0.01708984  0.03030396 ...  0.00180054 -0.01031494
 -0.02148438]"
376,327225a72,"[ 0.00238037  0.01141357  0.01596069 ... -0.00354004 -0.00875854
 -0.00741577]"
377,329d536c1,"[ 0.03356934 -0.00714111  0.02258301 ...  0.02191162 -0.01062012
 -0.00976562]"
378,32d052d69,"[ 0.00613403 -0.00488281  0.         ... -0.01092529 -0.0078125
 -0.00457764]"
379,332f279cf,"[ 0.01004028 -0.03128052 -0.01419067 ... -0.0145874  -0.01089478
 -0.01980591]"
380,3332312c7,"[ 0.00054932 -0.00082397 -0.0007019  ... -0.00146484 -0.00723267
 -0.00363159]"
381,335ffc957,"[ 0.06802368  0.07333374  0.07055664 ... -0.09667969 -0.08966064
 -0.06655884]"
382,336e16949,"[ 0.03460693 -0.04522705 -0.01470947 ...  0.01745605  0.0071106
 -0.00796509]"
383,33740750f,"[ 0.00808716  0.01986694  0.0196228  ... -0.01281738 -0.01123047
 -0.01809692]"
384,339a579f7,"[ 0.02224731  0.00741577 -0.01773071 ... -0.00491333 -0.02429199
  0.01318359]"
385,3425d49b4,"[ 0.00561523  0.00869751 -0.00057983 ...  0.00097656  0.01443481
 -0.00463867]"
386,349b05171,"[ 0.00158691  0.00216675 -0.00048828 ...  0.00268555  0.00445557
  0.00326538]"
387,34de5e276,[0.01385498 0.01199341 0.01034546 ... 0.43347168 0.47125244 0.43554688]
388,34e1119d9,"[ 0.0368042  -0.02908325 -0.0848999  ... -0.02600098 -0.00369263
  0.00750732]"
389,34ea20a63,"[ 0.01507568  0.00881958  0.01211548 ... -0.01394653 -0.0239563
 -0.0241394 ]"
390,353a9b393,"[-0.00262451  0.00054932  0.00216675 ...  0.00463867  0.00253296
  0.00323486]"
391,3541a0ecc,"[ 0.00332642  0.0022583   0.0017395  ... -0.0010376  -0.01019287
  0.00543213]"
392,358b64913,"[ 0.02975464  0.02813721  0.0218811  ... -0.01119995 -0.00888062
 -0.01089478]"
393,35b362a5f,"[ 0.0085144   0.009552    0.00558472 ... -0.00094604  0.00396729
  0.00363159]"
394,35b507e5c,"[-2.65502930e-03  3.38745117e-03  3.05175781e-05 ... -6.43920898e-03
 -3.75366211e-03 -2.16674805e-03]"
395,3603e6777,"[-0.00634766 -0.00830078 -0.01803589 ... -0.00149536 -0.00286865
 -0.00778198]"
396,361e62010,[0.0168457  0.01745605 0.02059937 ... 0.03070068 0.0269165  0.02111816]
397,366f22f5c,"[-0.01031494 -0.00268555 -0.01098633 ...  0.00265503  0.00238037
  0.00149536]"
398,36a115147,"[ 0.00231934  0.01010132  0.0038147  ...  0.0241394   0.00387573
 -0.00878906]"
399,36a636992,"[ 0.00427246  0.00778198  0.01821899 ... -0.00164795 -0.00021362
  0.0010376 ]"
400,36ca25530,"[-0.11325073 -0.06469727 -0.03378296 ...  0.35351562  0.27038574
  0.18380737]"
401,36f81df3d,"[ 0.04779053 -0.02557373  0.0038147  ... -0.01477051 -0.03140259
  0.00454712]"
402,36fad96f1,"[-0.07809448 -0.06488037 -0.06271362 ...  0.01498413  0.01190186
  0.00085449]"
403,372c61a91,"[ 0.00323486  0.00527954  0.00640869 ... -0.0043335   0.0005188
  0.00073242]"
404,374589151,"[-0.07562256 -0.04336548 -0.00387573 ...  0.08428955  0.07415771
  0.04940796]"
405,3779d8e9a,"[-0.00112915  0.0022583  -0.00036621 ...  0.00466919  0.00527954
  0.00604248]"
406,37995e38e,"[-0.00421143 -0.0161438  -0.02874756 ... -0.02398682 -0.00439453
  0.01803589]"
407,37c587efe,"[-0.00106812  0.01660156  0.02487183 ... -0.00091553  0.00436401
  0.00177002]"
408,381df8140,"[ 0.00250244  0.00201416  0.00143433 ... -0.00473022 -0.00369263
  0.00210571]"
409,38495ba18,"[ 0.00750732  0.00891113  0.00762939 ... -0.00204468 -0.00109863
 -0.00308228]"
410,38a144172,"[ 0.00308228 -0.0032959  -0.00686646 ...  0.00350952  0.00671387
  0.0043335 ]"
411,38ae4301f,"[ 0.02218628  0.03594971  0.03872681 ... -0.01300049 -0.02359009
 -0.02789307]"
412,38b70ff91,"[ 0.05047607  0.04232788  0.02471924 ...  0.00350952 -0.00585938
 -0.00662231]"
413,38befb816,"[-0.07833862 -0.0960083  -0.13238525 ...  0.0065918  -0.03747559
 -0.11734009]"
414,38c1a5827,"[ 0.00366211 -0.00582886 -0.00598145 ... -0.01333618 -0.00018311
 -0.0050354 ]"
415,38e3be52f,"[ 0.00241089  0.00427246  0.01229858 ...  0.00222778 -0.00469971
  0.00601196]"
416,38ecaadea,"[ 0.07131958  0.00283813  0.0322876  ... -0.01013184 -0.02410889
 -0.00079346]"
417,39229863e,[0.0295105  0.03591919 0.04327393 ... 0.12841797 0.11383057 0.0435791 ]
418,394f61bca,"[-0.02667236  0.0017395   0.01049805 ... -0.01373291  0.00094604
 -0.01049805]"
419,397570ea1,"[ 0.01553345 -0.00061035 -0.00149536 ... -0.00299072 -0.01089478
 -0.02041626]"
420,398230aad,"[ 0.00915527  0.0022583   0.00802612 ... -0.003479    0.00405884
 -0.00170898]"
421,39d659bfb,"[-0.03219604 -0.01205444  0.00457764 ... -0.1116333  -0.09634399
 -0.08511353]"
422,3a16e46fd,"[ 0.00253296 -0.00372314 -0.00228882 ... -0.01248169 -0.00631714
 -0.00570679]"
423,3a19029d7,"[ 0.00106812  0.00134277 -0.00570679 ...  0.00546265  0.01745605
  0.00054932]"
424,3a3c5c9c6,[0.06491089 0.08618164 0.0819397  ... 0.03097534 0.0395813  0.04644775]
425,3a5568ef6,"[-0.02871704 -0.01864624 -0.02526855 ...  0.00091553 -0.00299072
 -0.00531006]"
426,3a793c210,"[ 0.02709961  0.01583862  0.02618408 ... -0.01544189 -0.01296997
 -0.00231934]"
427,3a94108ae,"[ 0.0057373  -0.01040649  0.00241089 ...  0.00219727 -0.01828003
 -0.01922607]"
428,3a9c9e770,"[-0.00512695 -0.00491333 -0.0055542  ...  0.00827026  0.00265503
  0.00579834]"
429,3aa9f305e,"[ 0.01116943  0.015625   -0.02127075 ...  0.03097534  0.04202271
  0.03045654]"
430,3aabef20f,"[-0.00296021  0.00714111  0.00656128 ... -0.00302124 -0.00064087
 -0.00201416]"
431,3ac0902fb,"[-0.0369873  -0.03829956 -0.03042603 ...  0.01971436  0.04983521
  0.06533813]"
432,3ad586fd9,"[-0.02001953 -0.00518799  0.00405884 ... -0.00170898  0.01425171
  0.0213623 ]"
433,3aed2f517,"[ 0.00588989  0.00067139  0.00054932 ... -0.00808716 -0.00305176
 -0.0055542 ]"
434,3afe39615,"[ 0.00128174  0.00170898  0.00018311 ... -0.00167847 -0.0022583
 -0.00195312]"
435,3b42a21c2,"[-0.01306152 -0.01705933 -0.02185059 ... -0.05953979 -0.05847168
 -0.07156372]"
436,3b4bd5f20,"[ 1.15966797e-03 -6.98852539e-03  7.23266602e-03 ... -1.64794922e-03
 -9.15527344e-05 -2.44140625e-03]"
437,3b62ed484,"[-0.01571655 -0.01473999 -0.02462769 ... -0.01138306 -0.01507568
 -0.01428223]"
438,3b76bbc91,"[-0.00045776 -0.00265503 -0.00015259 ... -0.00775146 -0.00189209
  0.00579834]"
439,3b928f30b,"[ 3.41796875e-03  2.07519531e-03  3.05175781e-05 ... -1.83105469e-03
 -6.01196289e-03 -1.05285645e-02]"
440,3b933198e,"[-0.00421143  0.00100708  0.01065063 ...  0.00799561  0.00253296
  0.00430298]"
441,3ba2bdb06,"[ 0.00497437  0.00982666  0.02120972 ... -0.00637817 -0.01065063
 -0.00979614]"
442,3ba4edeba,"[ 0.0163269   0.00756836 -0.0100708  ...  0.02087402  0.02078247
  0.02206421]"
443,3bd259456,"[ 0.05648804  0.03952026  0.01794434 ... -0.03555298 -0.03137207
 -0.02685547]"
444,3bdf2e2f3,"[-0.01339722  0.0149231  -0.00283813 ... -0.00799561  0.01565552
 -0.01303101]"
445,3be052546,"[-0.03878784 -0.03192139 -0.02404785 ...  0.05758667  0.090271
  0.09472656]"
446,3be35b503,"[ 0.01281738  0.01528931  0.00231934 ... -0.00296021 -0.00250244
 -0.00247192]"
447,3bf293ad6,"[-0.00369263 -0.01196289 -0.00054932 ...  0.01611328  0.02810669
  0.03125   ]"
448,3c03b2503,"[ 0.00027466 -0.00027466 -0.00372314 ...  0.00137329 -0.0007019
  0.00186157]"
449,3c5257721,"[-0.07034302 -0.04971313 -0.07788086 ... -0.03665161  0.05194092
 -0.0506897 ]"
450,3cb7b0132,"[-0.006073   -0.00561523 -0.00579834 ... -0.00054932  0.00338745
  0.00085449]"
451,3d259c6a2,"[ 0.00378418  0.01132202  0.0027771  ...  0.01837158  0.00830078
 -0.0100708 ]"
452,3d461e965,"[-0.00357056 -0.00640869 -0.00769043 ...  0.02081299  0.0135498
 -0.00405884]"
453,3d60d5b03,"[-0.02902222 -0.04882812 -0.06726074 ...  0.26901245  0.30236816
  0.3203125 ]"
454,3d7d6dadb,"[-0.17840576 -0.15551758 -0.07562256 ... -0.01016235  0.08822632
  0.14025879]"
455,3d7f62c79,"[-0.02191162 -0.01037598 -0.00595093 ...  0.00201416 -0.00390625
 -0.00436401]"
456,3d89d5571,[0.23565674 0.26358032 0.24978638 ... 0.00213623 0.0105896  0.00167847]
457,3d8ed3eed,"[ 0.00411987  0.00061035 -0.0027771  ...  0.00369263  0.00756836
  0.0045166 ]"
458,3d8fbaf50,"[ 0.00415039  0.00430298  0.00830078 ... -0.01773071 -0.01318359
 -0.00460815]"
459,3d93af672,"[ 0.00088501  0.00350952 -0.00143433 ...  0.00064087  0.00204468
 -0.00033569]"
460,3dabe2366,"[-0.02203369 -0.02099609 -0.02035522 ...  0.00015259 -0.00042725
 -0.00091553]"
461,3db0b6ad6,"[ 0.0045166  -0.00164795  0.00143433 ...  0.00268555 -0.0007019
 -0.00061035]"
462,3dc375aec,"[-0.00296021 -0.00317383  0.00576782 ...  0.0017395  -0.00213623
 -0.00259399]"
463,3de11e9f6,"[-0.01721191 -0.01727295 -0.01501465 ... -0.0085144  -0.0017395
 -0.00393677]"
464,3de2e5efc,"[-0.00759888 -0.00323486 -0.00076294 ...  0.00076294  0.00439453
 -0.00408936]"
465,3de404cd1,"[ 0.00363159  0.00799561  0.01861572 ... -0.040802   -0.03588867
 -0.02880859]"
466,3de82b52b,"[ 0.02368164  0.01300049  0.02059937 ...  0.01953125 -0.00805664
  0.00756836]"
467,3e214fe98,"[ 0.00561523  0.00405884 -0.00033569 ...  0.00256348  0.
 -0.006073  ]"
468,3e4114fad,"[ 0.00289917 -0.00354004  0.00079346 ... -0.00372314 -0.0017395
 -0.00061035]"
469,3e46d90e7,"[ 0.01776123 -0.02539062 -0.0262146  ... -0.00604248 -0.00537109
  0.00024414]"
470,3e693e956,"[ 0.05554199  0.04699707  0.02331543 ... -0.00021362  0.00830078
 -0.0022583 ]"
471,3e79a8489,"[ 0.04074097  0.0378418   0.02432251 ... -0.0039978   0.00775146
  0.01812744]"
